Surf Spot,Date,SST (°C)
Thalpe,2024-04-30,3048.8
Thalpe,2024-05-01,2948.516129032258
Thalpe,2024-05-02,2948.516129032258
Thalpe,2024-05-03,2948.516129032258
Thalpe,2024-05-04,2948.516129032258
Thalpe,2024-05-05,2948.516129032258
Thalpe,2024-05-06,2948.516129032258
Thalpe,2024-05-07,2948.516129032258
Thalpe,2024-05-08,2948.516129032258
Thalpe,2024-05-09,2948.516129032258
Thalpe,2024-05-10,2948.516129032258
Thalpe,2024-05-11,2948.516129032258
Thalpe,2024-05-12,2948.516129032258
Thalpe,2024-05-13,2948.516129032258
Thalpe,2024-05-14,2948.516129032258
Thalpe,2024-05-15,2948.516129032258
Thalpe,2024-05-16,2948.516129032258
Thalpe,2024-05-17,2948.516129032258
Thalpe,2024-05-18,2948.516129032258
Thalpe,2024-05-19,2948.516129032258
Thalpe,2024-05-20,2948.516129032258
Thalpe,2024-05-21,2948.516129032258
Thalpe,2024-05-22,2948.516129032258
Thalpe,2024-05-23,2948.516129032258
Thalpe,2024-05-24,2948.516129032258
Thalpe,2024-05-25,2948.516129032258
Thalpe,2024-05-26,2948.516129032258
Thalpe,2024-05-27,2948.516129032258
Thalpe,2024-05-28,2948.516129032258
Thalpe,2024-05-29,2948.516129032258
Thalpe,2024-05-30,2948.516129032258
Thalpe,2024-05-31,2948.516129032258
Thalpe,2024-06-01,2899.5333333333333
Thalpe,2024-06-02,2899.5333333333333
Thalpe,2024-06-03,2899.5333333333333
Thalpe,2024-06-04,2899.5333333333333
Thalpe,2024-06-05,2899.5333333333333
Thalpe,2024-06-06,2899.5333333333333
Thalpe,2024-06-07,2899.5333333333333
Thalpe,2024-06-08,2899.5333333333333
Thalpe,2024-06-09,2899.5333333333333
Thalpe,2024-06-10,2899.5333333333333
Thalpe,2024-06-11,2899.5333333333333
Thalpe,2024-06-12,2899.5333333333333
Thalpe,2024-06-13,2899.5333333333333
Thalpe,2024-06-14,2899.5333333333333
Thalpe,2024-06-15,2899.5333333333333
Thalpe,2024-06-16,2899.5333333333333
Thalpe,2024-06-17,2899.5333333333333
Thalpe,2024-06-18,2899.5333333333333
Thalpe,2024-06-19,2899.5333333333333
Thalpe,2024-06-20,2899.5333333333333
Thalpe,2024-06-21,2899.5333333333333
Thalpe,2024-06-22,2899.5333333333333
Thalpe,2024-06-23,2899.5333333333333
Thalpe,2024-06-24,2899.5333333333333
Thalpe,2024-06-25,2899.5333333333333
Thalpe,2024-06-26,2899.5333333333333
Thalpe,2024-06-27,2899.5333333333333
Thalpe,2024-06-28,2899.5333333333333
Thalpe,2024-06-29,2899.5333333333333
Thalpe,2024-06-30,2899.5333333333333
Thalpe,2024-07-01,2881.2258064516127
Thalpe,2024-07-02,2881.2258064516127
Thalpe,2024-07-03,2881.2258064516127
Thalpe,2024-07-04,2881.2258064516127
Thalpe,2024-07-05,2881.2258064516127
Thalpe,2024-07-06,2881.2258064516127
Thalpe,2024-07-07,2881.2258064516127
Thalpe,2024-07-08,2881.2258064516127
Thalpe,2024-07-09,2881.2258064516127
Thalpe,2024-07-10,2881.2258064516127
Thalpe,2024-07-11,2881.2258064516127
Thalpe,2024-07-12,2881.2258064516127
Thalpe,2024-07-13,2881.2258064516127
Thalpe,2024-07-14,2881.2258064516127
Thalpe,2024-07-15,2881.2258064516127
Thalpe,2024-07-16,2881.2258064516127
Thalpe,2024-07-17,2881.2258064516127
Thalpe,2024-07-18,2881.2258064516127
Thalpe,2024-07-19,2881.2258064516127
Thalpe,2024-07-20,2881.2258064516127
Thalpe,2024-07-21,2881.2258064516127
Thalpe,2024-07-22,2881.2258064516127
Thalpe,2024-07-23,2881.2258064516127
Thalpe,2024-07-24,2881.2258064516127
Thalpe,2024-07-25,2881.2258064516127
Thalpe,2024-07-26,2881.2258064516127
Thalpe,2024-07-27,2881.2258064516127
Thalpe,2024-07-28,2881.2258064516127
Thalpe,2024-07-29,2881.2258064516127
Thalpe,2024-07-30,2881.2258064516127
Thalpe,2024-07-31,2881.2258064516127
Thalpe,2024-08-01,2874.967741935484
Thalpe,2024-08-02,2874.967741935484
Thalpe,2024-08-03,2874.967741935484
Thalpe,2024-08-04,2874.967741935484
Thalpe,2024-08-05,2874.967741935484
Thalpe,2024-08-06,2874.967741935484
Thalpe,2024-08-07,2874.967741935484
Thalpe,2024-08-08,2874.967741935484
Thalpe,2024-08-09,2874.967741935484
Thalpe,2024-08-10,2874.967741935484
Thalpe,2024-08-11,2874.967741935484
Thalpe,2024-08-12,2874.967741935484
Thalpe,2024-08-13,2874.967741935484
Thalpe,2024-08-14,2874.967741935484
Thalpe,2024-08-15,2874.967741935484
Thalpe,2024-08-16,2874.967741935484
Thalpe,2024-08-17,2874.967741935484
Thalpe,2024-08-18,2874.967741935484
Thalpe,2024-08-19,2874.967741935484
Thalpe,2024-08-20,2874.967741935484
Thalpe,2024-08-21,2874.967741935484
Thalpe,2024-08-22,2874.967741935484
Thalpe,2024-08-23,2874.967741935484
Thalpe,2024-08-24,2874.967741935484
Thalpe,2024-08-25,2874.967741935484
Thalpe,2024-08-26,2874.967741935484
Thalpe,2024-08-27,2874.967741935484
Thalpe,2024-08-28,2874.967741935484
Thalpe,2024-08-29,2874.967741935484
Thalpe,2024-08-30,2874.967741935484
Thalpe,2024-08-31,2874.967741935484
Thalpe,2024-09-01,2906.766666666667
Thalpe,2024-09-02,2906.766666666667
Thalpe,2024-09-03,2906.766666666667
Thalpe,2024-09-04,2906.766666666667
Thalpe,2024-09-05,2906.766666666667
Thalpe,2024-09-06,2906.766666666667
Thalpe,2024-09-07,2906.766666666667
Thalpe,2024-09-08,2906.766666666667
Thalpe,2024-09-09,2906.766666666667
Thalpe,2024-09-10,2906.766666666667
Thalpe,2024-09-11,2906.766666666667
Thalpe,2024-09-12,2906.766666666667
Thalpe,2024-09-13,2906.766666666667
Thalpe,2024-09-14,2906.766666666667
Thalpe,2024-09-15,2906.766666666667
Thalpe,2024-09-16,2906.766666666667
Thalpe,2024-09-17,2906.766666666667
Thalpe,2024-09-18,2906.766666666667
Thalpe,2024-09-19,2906.766666666667
Thalpe,2024-09-20,2906.766666666667
Thalpe,2024-09-21,2906.766666666667
Thalpe,2024-09-22,2906.766666666667
Thalpe,2024-09-23,2906.766666666667
Thalpe,2024-09-24,2906.766666666667
Thalpe,2024-09-25,2906.766666666667
Thalpe,2024-09-26,2906.766666666667
Thalpe,2024-09-27,2906.766666666667
Thalpe,2024-09-28,2906.766666666667
Thalpe,2024-09-29,2906.766666666667
Thalpe,2024-09-30,2906.766666666667
Thalpe,2024-10-01,2881.7096774193546
Thalpe,2024-10-02,2881.7096774193546
Thalpe,2024-10-03,2881.7096774193546
Thalpe,2024-10-04,2881.7096774193546
Thalpe,2024-10-05,2881.7096774193546
Thalpe,2024-10-06,2881.7096774193546
Thalpe,2024-10-07,2881.7096774193546
Thalpe,2024-10-08,2881.7096774193546
Thalpe,2024-10-09,2881.7096774193546
Thalpe,2024-10-10,2881.7096774193546
Thalpe,2024-10-11,2881.7096774193546
Thalpe,2024-10-12,2881.7096774193546
Thalpe,2024-10-13,2881.7096774193546
Thalpe,2024-10-14,2881.7096774193546
Thalpe,2024-10-15,2881.7096774193546
Thalpe,2024-10-16,2881.7096774193546
Thalpe,2024-10-17,2881.7096774193546
Thalpe,2024-10-18,2881.7096774193546
Thalpe,2024-10-19,2881.7096774193546
Thalpe,2024-10-20,2881.7096774193546
Thalpe,2024-10-21,2881.7096774193546
Thalpe,2024-10-22,2881.7096774193546
Thalpe,2024-10-23,2881.7096774193546
Thalpe,2024-10-24,2881.7096774193546
Thalpe,2024-10-25,2881.7096774193546
Thalpe,2024-10-26,2881.7096774193546
Thalpe,2024-10-27,2881.7096774193546
Thalpe,2024-10-28,2881.7096774193546
Thalpe,2024-10-29,2881.7096774193546
Thalpe,2024-10-30,2881.7096774193546
Thalpe,2024-10-31,2881.7096774193546
Thalpe,2024-11-01,2970.5
Thalpe,2024-11-02,2970.5
Thalpe,2024-11-03,2970.5
Thalpe,2024-11-04,2970.5
Thalpe,2024-11-05,2970.5
Thalpe,2024-11-06,2970.5
Thalpe,2024-11-07,2970.5
Thalpe,2024-11-08,2970.5
Thalpe,2024-11-09,2970.5
Thalpe,2024-11-10,2970.5
Thalpe,2024-11-11,2970.5
Thalpe,2024-11-12,2970.5
Thalpe,2024-11-13,2970.5
Thalpe,2024-11-14,2970.5
Thalpe,2024-11-15,2970.5
Thalpe,2024-11-16,2970.5
Thalpe,2024-11-17,2970.5
Thalpe,2024-11-18,2970.5
Thalpe,2024-11-19,2970.5
Thalpe,2024-11-20,2970.5
Thalpe,2024-11-21,2970.5
Thalpe,2024-11-22,2970.5
Thalpe,2024-11-23,2970.5
Thalpe,2024-11-24,2970.5
Thalpe,2024-11-25,2970.5
Thalpe,2024-11-26,2970.5
Thalpe,2024-11-27,2970.5
Thalpe,2024-11-28,2970.5
Thalpe,2024-11-29,2970.5
Thalpe,2024-11-30,2970.5
Thalpe,2024-12-01,2891.633333333333
Thalpe,2024-12-02,2891.633333333333
Thalpe,2024-12-03,2891.633333333333
Thalpe,2024-12-04,2891.633333333333
Thalpe,2024-12-05,2891.633333333333
Thalpe,2024-12-06,2891.633333333333
Thalpe,2024-12-07,2891.633333333333
Thalpe,2024-12-08,2891.633333333333
Thalpe,2024-12-09,2891.633333333333
Thalpe,2024-12-10,2891.633333333333
Thalpe,2024-12-11,2891.633333333333
Thalpe,2024-12-12,2891.633333333333
Thalpe,2024-12-13,2891.633333333333
Thalpe,2024-12-14,2891.633333333333
Thalpe,2024-12-15,2891.633333333333
Thalpe,2024-12-16,2891.633333333333
Thalpe,2024-12-17,2891.633333333333
Thalpe,2024-12-18,2891.633333333333
Thalpe,2024-12-19,2891.633333333333
Thalpe,2024-12-20,2891.633333333333
Thalpe,2024-12-21,2891.633333333333
Thalpe,2024-12-22,2891.633333333333
Thalpe,2024-12-23,2891.633333333333
Thalpe,2024-12-24,2891.633333333333
Thalpe,2024-12-25,2891.633333333333
Thalpe,2024-12-26,2891.633333333333
Thalpe,2024-12-27,2891.633333333333
Thalpe,2024-12-28,2891.633333333333
Thalpe,2024-12-29,2891.633333333333
Thalpe,2024-12-30,2891.633333333333
Thalpe,2024-12-31,2891.633333333333
Thalyadi,2024-01-01,2752.1612903225805
Thalyadi,2024-01-02,2752.1612903225805
Thalyadi,2024-01-03,2752.1612903225805
Thalyadi,2024-01-04,2752.1612903225805
Thalyadi,2024-01-05,2752.1612903225805
Thalyadi,2024-01-06,2752.1612903225805
Thalyadi,2024-01-07,2752.1612903225805
Thalyadi,2024-01-08,2752.1612903225805
Thalyadi,2024-01-09,2752.1612903225805
Thalyadi,2024-01-10,2752.1612903225805
Thalyadi,2024-01-11,2752.1612903225805
Thalyadi,2024-01-12,2752.1612903225805
Thalyadi,2024-01-13,2752.1612903225805
Thalyadi,2024-01-14,2752.1612903225805
Thalyadi,2024-01-15,2752.1612903225805
Thalyadi,2024-01-16,2752.1612903225805
Thalyadi,2024-01-17,2752.1612903225805
Thalyadi,2024-01-18,2752.1612903225805
Thalyadi,2024-01-19,2752.1612903225805
Thalyadi,2024-01-20,2752.1612903225805
Thalyadi,2024-01-21,2752.1612903225805
Thalyadi,2024-01-22,2752.1612903225805
Thalyadi,2024-01-23,2752.1612903225805
Thalyadi,2024-01-24,2752.1612903225805
Thalyadi,2024-01-25,2752.1612903225805
Thalyadi,2024-01-26,2752.1612903225805
Thalyadi,2024-01-27,2752.1612903225805
Thalyadi,2024-01-28,2752.1612903225805
Thalyadi,2024-01-29,2752.1612903225805
Thalyadi,2024-01-30,2752.1612903225805
Thalyadi,2024-01-31,2752.1612903225805
Thalyadi,2024-02-01,2843.2758620689656
Thalyadi,2024-02-02,2843.2758620689656
Thalyadi,2024-02-03,2843.2758620689656
Thalyadi,2024-02-04,2843.2758620689656
Thalyadi,2024-02-05,2843.2758620689656
Thalyadi,2024-02-06,2843.2758620689656
Thalyadi,2024-02-07,2843.2758620689656
Thalyadi,2024-02-08,2843.2758620689656
Thalyadi,2024-02-09,2843.2758620689656
Thalyadi,2024-02-10,2843.2758620689656
Thalyadi,2024-02-11,2843.2758620689656
Thalyadi,2024-02-12,2843.2758620689656
Thalyadi,2024-02-13,2843.2758620689656
Thalyadi,2024-02-14,2843.2758620689656
Thalyadi,2024-02-15,2843.2758620689656
Thalyadi,2024-02-16,2843.2758620689656
Thalyadi,2024-02-17,2843.2758620689656
Thalyadi,2024-02-18,2843.2758620689656
Thalyadi,2024-02-19,2843.2758620689656
Thalyadi,2024-02-20,2843.2758620689656
Thalyadi,2024-02-21,2843.2758620689656
Thalyadi,2024-02-22,2843.2758620689656
Thalyadi,2024-02-23,2843.2758620689656
Thalyadi,2024-02-24,2843.2758620689656
Thalyadi,2024-02-25,2843.2758620689656
Thalyadi,2024-02-26,2843.2758620689656
Thalyadi,2024-02-27,2843.2758620689656
Thalyadi,2024-02-28,2843.2758620689656
Thalyadi,2024-02-29,2843.2758620689656
Thalyadi,2024-03-01,2952.6129032258063
Thalyadi,2024-03-02,2952.6129032258063
Thalyadi,2024-03-03,2952.6129032258063
Thalyadi,2024-03-04,2952.6129032258063
Thalyadi,2024-03-05,2952.6129032258063
Thalyadi,2024-03-06,2952.6129032258063
Thalyadi,2024-03-07,2952.6129032258063
Thalyadi,2024-03-08,2952.6129032258063
Thalyadi,2024-03-09,2952.6129032258063
Thalyadi,2024-03-10,2952.6129032258063
Thalyadi,2024-03-11,2952.6129032258063
Thalyadi,2024-03-12,2952.6129032258063
Thalyadi,2024-03-13,2952.6129032258063
Thalyadi,2024-03-14,2952.6129032258063
Thalyadi,2024-03-15,2952.6129032258063
Thalyadi,2024-03-16,2952.6129032258063
Thalyadi,2024-03-17,2952.6129032258063
Thalyadi,2024-03-18,2952.6129032258063
Thalyadi,2024-03-19,2952.6129032258063
Thalyadi,2024-03-20,2952.6129032258063
Thalyadi,2024-03-21,2952.6129032258063
Thalyadi,2024-03-22,2952.6129032258063
Thalyadi,2024-03-23,2952.6129032258063
Thalyadi,2024-03-24,2952.6129032258063
Thalyadi,2024-03-25,2952.6129032258063
Thalyadi,2024-03-26,2952.6129032258063
Thalyadi,2024-03-27,2952.6129032258063
Thalyadi,2024-03-28,2952.6129032258063
Thalyadi,2024-03-29,2952.6129032258063
Thalyadi,2024-03-30,2952.6129032258063
Thalyadi,2024-03-31,2952.6129032258063
Thalyadi,2024-04-01,3081.0666666666666
Thalyadi,2024-04-02,3081.0666666666666
Thalyadi,2024-04-03,3081.0666666666666
Thalyadi,2024-04-04,3081.0666666666666
Thalyadi,2024-04-05,3081.0666666666666
Thalyadi,2024-04-06,3081.0666666666666
Thalyadi,2024-04-07,3081.0666666666666
Thalyadi,2024-04-08,3081.0666666666666
Thalyadi,2024-04-09,3081.0666666666666
Thalyadi,2024-04-10,3081.0666666666666
Thalyadi,2024-04-11,3081.0666666666666
Thalyadi,2024-04-12,3081.0666666666666
Thalyadi,2024-04-13,3081.0666666666666
Thalyadi,2024-04-14,3081.0666666666666
Thalyadi,2024-04-15,3081.0666666666666
Thalyadi,2024-04-16,3081.0666666666666
Thalyadi,2024-04-17,3081.0666666666666
Thalyadi,2024-04-18,3081.0666666666666
Thalyadi,2024-04-19,3081.0666666666666
Thalyadi,2024-04-20,3081.0666666666666
Thalyadi,2024-04-21,3081.0666666666666
Thalyadi,2024-04-22,3081.0666666666666
Thalyadi,2024-04-23,3081.0666666666666
Thalyadi,2024-04-24,3081.0666666666666
Thalyadi,2024-04-25,3081.0666666666666
Thalyadi,2024-04-26,3081.0666666666666
Thalyadi,2024-04-27,3081.0666666666666
Thalyadi,2024-04-28,3081.0666666666666
Thalyadi,2024-04-29,3081.0666666666666
Thalyadi,2024-04-30,3081.0666666666666
Thalyadi,2024-05-01,3058.967741935484
Thalyadi,2024-05-02,3058.967741935484
Thalyadi,2024-05-03,3058.967741935484
Thalyadi,2024-05-04,3058.967741935484
Thalyadi,2024-05-05,3058.967741935484
Thalyadi,2024-05-06,3058.967741935484
Thalyadi,2024-05-07,3058.967741935484
Thalyadi,2024-05-08,3058.967741935484
Thalyadi,2024-05-09,3058.967741935484
Thalyadi,2024-05-10,3058.967741935484
Thalyadi,2024-05-11,3058.967741935484
Thalyadi,2024-05-12,3058.967741935484
Thalyadi,2024-05-13,3058.967741935484
Thalyadi,2024-05-14,3058.967741935484
Thalyadi,2024-05-15,3058.967741935484
Thalyadi,2024-05-16,3058.967741935484
Thalyadi,2024-05-17,3058.967741935484
Thalyadi,2024-05-18,3058.967741935484
Thalyadi,2024-05-19,3058.967741935484
Thalyadi,2024-05-20,3058.967741935484
Thalyadi,2024-05-21,3058.967741935484
Thalyadi,2024-05-22,3058.967741935484
Thalyadi,2024-05-23,3058.967741935484
Thalyadi,2024-05-24,3058.967741935484
Thalyadi,2024-05-25,3058.967741935484
Thalyadi,2024-05-26,3058.967741935484
Thalyadi,2024-05-27,3058.967741935484
Thalyadi,2024-05-28,3058.967741935484
Thalyadi,2024-05-29,3058.967741935484
Thalyadi,2024-05-30,3058.967741935484
Thalyadi,2024-05-31,3058.967741935484
Thalyadi,2024-06-01,2939.233333333333
Thalyadi,2024-06-02,2939.233333333333
Thalyadi,2024-06-03,2939.233333333333
Thalyadi,2024-06-04,2939.233333333333
Thalyadi,2024-06-05,2939.233333333333
Thalyadi,2024-06-06,2939.233333333333
Thalyadi,2024-06-07,2939.233333333333
Thalyadi,2024-06-08,2939.233333333333
Thalyadi,2024-06-09,2939.233333333333
Thalyadi,2024-06-10,2939.233333333333
Thalyadi,2024-06-11,2939.233333333333
Thalyadi,2024-06-12,2939.233333333333
Thalyadi,2024-06-13,2939.233333333333
Thalyadi,2024-06-14,2939.233333333333
Thalyadi,2024-06-15,2939.233333333333
Thalyadi,2024-06-16,2939.233333333333
Thalyadi,2024-06-17,2939.233333333333
Thalyadi,2024-06-18,2939.233333333333
Thalyadi,2024-06-19,2939.233333333333
Thalyadi,2024-06-20,2939.233333333333
Thalyadi,2024-06-21,2939.233333333333
Thalyadi,2024-06-22,2939.233333333333
Thalyadi,2024-06-23,2939.233333333333
Thalyadi,2024-06-24,2939.233333333333
Thalyadi,2024-06-25,2939.233333333333
Thalyadi,2024-06-26,2939.233333333333
Thalyadi,2024-06-27,2939.233333333333
Thalyadi,2024-06-28,2939.233333333333
Thalyadi,2024-06-29,2939.233333333333
Thalyadi,2024-06-30,2939.233333333333
Thalyadi,2024-07-01,2920.1290322580644
Thalyadi,2024-07-02,2920.1290322580644
Thalyadi,2024-07-03,2920.1290322580644
Thalyadi,2024-07-04,2920.1290322580644
Thalyadi,2024-07-05,2920.1290322580644
Thalyadi,2024-07-06,2920.1290322580644
Thalyadi,2024-07-07,2920.1290322580644
Thalyadi,2024-07-08,2920.1290322580644
Thalyadi,2024-07-09,2920.1290322580644
Thalyadi,2024-07-10,2920.1290322580644
Thalyadi,2024-07-11,2920.1290322580644
Thalyadi,2024-07-12,2920.1290322580644
Thalyadi,2024-07-13,2920.1290322580644
Thalyadi,2024-07-14,2920.1290322580644
Thalyadi,2024-07-15,2920.1290322580644
Thalyadi,2024-07-16,2920.1290322580644
Thalyadi,2024-07-17,2920.1290322580644
Thalyadi,2024-07-18,2920.1290322580644
Thalyadi,2024-07-19,2920.1290322580644
Thalyadi,2024-07-20,2920.1290322580644
Thalyadi,2024-07-21,2920.1290322580644
Thalyadi,2024-07-22,2920.1290322580644
Thalyadi,2024-07-23,2920.1290322580644
Thalyadi,2024-07-24,2920.1290322580644
Thalyadi,2024-07-25,2920.1290322580644
Thalyadi,2024-07-26,2920.1290322580644
Thalyadi,2024-07-27,2920.1290322580644
Thalyadi,2024-07-28,2920.1290322580644
Thalyadi,2024-07-29,2920.1290322580644
Thalyadi,2024-07-30,2920.1290322580644
Thalyadi,2024-07-31,2920.1290322580644
Thalyadi,2024-08-01,2926.3548387096776
Thalyadi,2024-08-02,2926.3548387096776
Thalyadi,2024-08-03,2926.3548387096776
Thalyadi,2024-08-04,2926.3548387096776
Thalyadi,2024-08-05,2926.3548387096776
Thalyadi,2024-08-06,2926.3548387096776
Thalyadi,2024-08-07,2926.3548387096776
Thalyadi,2024-08-08,2926.3548387096776
Thalyadi,2024-08-09,2926.3548387096776
Thalyadi,2024-08-10,2926.3548387096776
Thalyadi,2024-08-11,2926.3548387096776
Thalyadi,2024-08-12,2926.3548387096776
Thalyadi,2024-08-13,2926.3548387096776
Thalyadi,2024-08-14,2926.3548387096776
Thalyadi,2024-08-15,2926.3548387096776
Thalyadi,2024-08-16,2926.3548387096776
Thalyadi,2024-08-17,2926.3548387096776
Thalyadi,2024-08-18,2926.3548387096776
Thalyadi,2024-08-19,2926.3548387096776
Thalyadi,2024-08-20,2926.3548387096776
Thalyadi,2024-08-21,2926.3548387096776
Thalyadi,2024-08-22,2926.3548387096776
Thalyadi,2024-08-23,2926.3548387096776
Thalyadi,2024-08-24,2926.3548387096776
Thalyadi,2024-08-25,2926.3548387096776
Thalyadi,2024-08-26,2926.3548387096776
Thalyadi,2024-08-27,2926.3548387096776
Thalyadi,2024-08-28,2926.3548387096776
Thalyadi,2024-08-29,2926.3548387096776
Thalyadi,2024-08-30,2926.3548387096776
Thalyadi,2024-08-31,2926.3548387096776
Thalyadi,2024-09-01,2910.0333333333333
Thalyadi,2024-09-02,2910.0333333333333
Thalyadi,2024-09-03,2910.0333333333333
Thalyadi,2024-09-04,2910.0333333333333
Thalyadi,2024-09-05,2910.0333333333333
Thalyadi,2024-09-06,2910.0333333333333
Thalyadi,2024-09-07,2910.0333333333333
Thalyadi,2024-09-08,2910.0333333333333
Thalyadi,2024-09-09,2910.0333333333333
Thalyadi,2024-09-10,2910.0333333333333
Thalyadi,2024-09-11,2910.0333333333333
Thalyadi,2024-09-12,2910.0333333333333
Thalyadi,2024-09-13,2910.0333333333333
Thalyadi,2024-09-14,2910.0333333333333
Thalyadi,2024-09-15,2910.0333333333333
Thalyadi,2024-09-16,2910.0333333333333
Thalyadi,2024-09-17,2910.0333333333333
Thalyadi,2024-09-18,2910.0333333333333
Thalyadi,2024-09-19,2910.0333333333333
Thalyadi,2024-09-20,2910.0333333333333
Thalyadi,2024-09-21,2910.0333333333333
Thalyadi,2024-09-22,2910.0333333333333
Thalyadi,2024-09-23,2910.0333333333333
Thalyadi,2024-09-24,2910.0333333333333
Thalyadi,2024-09-25,2910.0333333333333
Thalyadi,2024-09-26,2910.0333333333333
Thalyadi,2024-09-27,2910.0333333333333
Thalyadi,2024-09-28,2910.0333333333333
Thalyadi,2024-09-29,2910.0333333333333
Thalyadi,2024-09-30,2910.0333333333333
Thalyadi,2024-10-01,2949.4193548387098
Thalyadi,2024-10-02,2949.4193548387098
Thalyadi,2024-10-03,2949.4193548387098
Thalyadi,2024-10-04,2949.4193548387098
Thalyadi,2024-10-05,2949.4193548387098
Thalyadi,2024-10-06,2949.4193548387098
Thalyadi,2024-10-07,2949.4193548387098
Thalyadi,2024-10-08,2949.4193548387098
Thalyadi,2024-10-09,2949.4193548387098
Thalyadi,2024-10-10,2949.4193548387098
Thalyadi,2024-10-11,2949.4193548387098
Thalyadi,2024-10-12,2949.4193548387098
Thalyadi,2024-10-13,2949.4193548387098
Thalyadi,2024-10-14,2949.4193548387098
Thalyadi,2024-10-15,2949.4193548387098
Thalyadi,2024-10-16,2949.4193548387098
Thalyadi,2024-10-17,2949.4193548387098
Thalyadi,2024-10-18,2949.4193548387098
Thalyadi,2024-10-19,2949.4193548387098
Thalyadi,2024-10-20,2949.4193548387098
Thalyadi,2024-10-21,2949.4193548387098
Thalyadi,2024-10-22,2949.4193548387098
Thalyadi,2024-10-23,2949.4193548387098
Thalyadi,2024-10-24,2949.4193548387098
Thalyadi,2024-10-25,2949.4193548387098
Thalyadi,2024-10-26,2949.4193548387098
Thalyadi,2024-10-27,2949.4193548387098
Thalyadi,2024-10-28,2949.4193548387098
Thalyadi,2024-10-29,2949.4193548387098
Thalyadi,2024-10-30,2949.4193548387098
Thalyadi,2024-10-31,2949.4193548387098
Thalyadi,2024-11-01,2948.6
Thalyadi,2024-11-02,2948.6
Thalyadi,2024-11-03,2948.6
Thalyadi,2024-11-04,2948.6
Thalyadi,2024-11-05,2948.6
Thalyadi,2024-11-06,2948.6
Thalyadi,2024-11-07,2948.6
Thalyadi,2024-11-08,2948.6
Thalyadi,2024-11-09,2948.6
Thalyadi,2024-11-10,2948.6
Thalyadi,2024-11-11,2948.6
Thalyadi,2024-11-12,2948.6
Thalyadi,2024-11-13,2948.6
Thalyadi,2024-11-14,2948.6
Thalyadi,2024-11-15,2948.6
Thalyadi,2024-11-16,2948.6
Thalyadi,2024-11-17,2948.6
Thalyadi,2024-11-18,2948.6
Thalyadi,2024-11-19,2948.6
Thalyadi,2024-11-20,2948.6
Thalyadi,2024-11-21,2948.6
Thalyadi,2024-11-22,2948.6
Thalyadi,2024-11-23,2948.6
Thalyadi,2024-11-24,2948.6
Thalyadi,2024-11-25,2948.6
Thalyadi,2024-11-26,2948.6
Thalyadi,2024-11-27,2948.6
Thalyadi,2024-11-28,2948.6
Thalyadi,2024-11-29,2948.6
Thalyadi,2024-11-30,2948.6
Thalyadi,2024-12-01,2798.4333333333334
Thalyadi,2024-12-02,2798.4333333333334
Thalyadi,2024-12-03,2798.4333333333334
Thalyadi,2024-12-04,2798.4333333333334
Thalyadi,2024-12-05,2798.4333333333334
Thalyadi,2024-12-06,2798.4333333333334
Thalyadi,2024-12-07,2798.4333333333334
Thalyadi,2024-12-08,2798.4333333333334
Thalyadi,2024-12-09,2798.4333333333334
Thalyadi,2024-12-10,2798.4333333333334
Thalyadi,2024-12-11,2798.4333333333334
Thalyadi,2024-12-12,2798.4333333333334
Thalyadi,2024-12-13,2798.4333333333334
Thalyadi,2024-12-14,2798.4333333333334
Thalyadi,2024-12-15,2798.4333333333334
Thalyadi,2024-12-16,2798.4333333333334
Thalyadi,2024-12-17,2798.4333333333334
Thalyadi,2024-12-18,2798.4333333333334
Thalyadi,2024-12-19,2798.4333333333334
Thalyadi,2024-12-20,2798.4333333333334
Thalyadi,2024-12-21,2798.4333333333334
Thalyadi,2024-12-22,2798.4333333333334
Thalyadi,2024-12-23,2798.4333333333334
Thalyadi,2024-12-24,2798.4333333333334
Thalyadi,2024-12-25,2798.4333333333334
Thalyadi,2024-12-26,2798.4333333333334
Thalyadi,2024-12-27,2798.4333333333334
Thalyadi,2024-12-28,2798.4333333333334
Thalyadi,2024-12-29,2798.4333333333334
Thalyadi,2024-12-30,2798.4333333333334
Thalyadi,2024-12-31,2798.4333333333334
Unawatuna,2024-01-01,2842.8633629902088
Unawatuna,2024-01-02,2842.8633629902088
Unawatuna,2024-01-03,2842.8633629902088
Unawatuna,2024-01-04,2842.8633629902088
Unawatuna,2024-01-05,2842.8633629902088
Unawatuna,2024-01-06,2842.8633629902088
Unawatuna,2024-01-07,2842.8633629902088
Unawatuna,2024-01-08,2842.8633629902088
Unawatuna,2024-01-09,2842.8633629902088
Unawatuna,2024-01-10,2842.8633629902088
Unawatuna,2024-01-11,2842.8633629902088
Unawatuna,2024-01-12,2842.8633629902088
Unawatuna,2024-01-13,2842.8633629902088
Unawatuna,2024-01-14,2842.8633629902088
Unawatuna,2024-01-15,2842.8633629902088
Unawatuna,2024-01-16,2842.8633629902088
Unawatuna,2024-01-17,2842.8633629902088
Unawatuna,2024-01-18,2842.8633629902088
Unawatuna,2024-01-19,2842.8633629902088
Unawatuna,2024-01-20,2842.8633629902088
Unawatuna,2024-01-21,2842.8633629902088
Unawatuna,2024-01-22,2842.8633629902088
Unawatuna,2024-01-23,2842.8633629902088
Unawatuna,2024-01-24,2842.8633629902088
Unawatuna,2024-01-25,2842.8633629902088
